Observation,Plot_number,bio1,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,psme,x,y
1939,3311,2.650000095,11.65000057,-5.599999905,1507,250,32,60.96268463,709,140,140,9.833333015,32.77777863,712.3297119,20.10000038,-9.899999619,30,-4.966666698,11.48333359,0,-120.8125,47.55416667
1940,4174,5.658333302,13.64999962,-1.5,1501,262,21,69.98449707,747,99,108,10.58333302,37.26525879,622.7352905,22.70000076,-5.699999809,28.40000153,-0.850000024,13.39999962,1,-121.4791667,46.09583333
1941,4455,6.070833206,14.64999962,-2.233333349,691,127,10,73.30206299,360,47,47,11.74166679,37.39384079,691.1105957,24.60000038,-6.800000191,31.40000153,-1.383333325,14.64999962,1,-120.8958333,46.2125
1942,3803,5.141666412,12.61666679,-1.433333397,2514,391,53,58.33320618,1140,220,243,8.050000191,32.99180222,581.4434814,19.60000038,-4.800000191,24.40000153,-0.933333397,12.28333378,0,-121.5708333,47.7125
1943,4251,5.529166698,14.36666679,-2.75,963,178,16,71.93829346,495,72,72,10.8083334,35.20629883,702.2381592,23.60000038,-7.099999905,30.70000076,-1.950000048,14.36666679,1,-120.9875,46.50416667
1944,4100,8.895833015,17.78333282,0.316666692,602,111,8,76.4822464,320,36,39,13.00833321,39.41919327,716.4193115,28.79999924,-4.199999809,33,0.900000036,17.75,1,-121.1541667,45.77916667
1945,4279,3.366666555,12.1833334,-4.883333206,1045,179,23,61.4477272,496,98,98,10.13333321,33.66555786,704.8317871,20.70000076,-9.399999619,30.10000038,-4.25,12.1833334,1,-120.5375,47.32916667
1946,2553,6.041666508,14.11666679,-1.533333302,1933,319,36,65.42938232,935,145,168,10.30000019,36.91756439,643.8232422,22.79999924,-5.099999905,27.89999962,-0.98333323,13.91666698,1,-121.2708333,48.05416667
1947,3541,1.816666722,11.08333302,-6.650000095,1329,202,39,52.94873428,591,148,148,10.89999962,34.49367142,730.9873047,20.10000038,-11.5,31.60000038,-6.166666508,11.08333302,0,-120.7541667,48.24583333
1948,1846,4.991666794,13.73333359,-3.400000095,1903,329,30,67.37621307,932,137,157,8.616666794,30.6642952,701.2548218,21.39999962,-6.699999809,28.09999847,-2.666666508,13.53333282,1,-121.2125,47.47083333
1949,4482,7.579166889,16.18333435,-0.850000024,983,182,11,78.42224884,522,55,63,12.25833321,38.06935883,693.5791626,27,-5.199999809,32.20000076,0.066666685,16.06666756,0,-121.3875,45.9875
1950,1000,8.908333778,15.40000057,3.183333397,2344,373,37,62.4875412,1089,178,190,10.98333359,44.2876358,504.7088928,24.10000038,-0.699999988,24.80000114,3.599999905,15.16666698,1,-122.4708333,46.22083333
1951,2435,9.524999619,16.10000038,3.216666698,1605,241,47,50.41630173,682,169,181,9.333333015,38.88888931,530.5550537,23.5,-0.5,24,3.700000048,15.98333359,1,-121.9458333,48.55416667
1952,3719,2.762500048,11.51666641,-5.133333206,1921,306,42,60.37239838,896,175,181,9.774999619,33.47602844,679.6026001,19.89999962,-9.300000191,29.20000076,-4.599999905,10.94999981,0,-121.1291667,48.00416667
1953,4676,6.370833397,15.19999981,-1.850000143,527,88,11,62.65819931,253,45,45,11.74166679,37.15717316,696.3752441,25.29999924,-6.300000191,31.59999847,-0.966666698,15.19999981,0,-120.4541667,45.9875
1954,2419,3.395833254,12.80000019,-5.666666985,604,79,32,31.76452637,222,102,121,11.77500057,35.46686554,763.0753174,22.10000038,-11.10000038,33.20000076,-5.216666698,12.6833334,1,-119.8208333,48.42916667
1955,3122,6.879166603,17.79999924,-4.216666698,378,46,20,27.12709999,125,68,88,13.32499981,35.06578827,894.9160767,27.70000076,-10.30000019,38,-3.716666698,13.33333302,0,-119.6458333,48.5625
1956,4076,6.341666698,14.73333359,-1.766666651,976,179,13,75.02590179,510,61,65,11.69999981,38.11074829,675.2603149,24.60000038,-6.099999905,30.70000076,-0.916666627,14.64999962,1,-121.2791667,46.24583333
1957,4683,6.141666889,14.9333334,-2.283333302,578,105,10,70.51410675,297,44,44,11.96666718,37.39583206,704.7269897,25.20000076,-6.800000191,32,-1.333333373,14.9333334,0,-120.7291667,46.07083333
1958,2039,6.066666603,15.23333359,-2.900000095,1087,208,18,76.14820862,582,77,77,12.28333378,37.56370926,747.5424194,25.10000038,-7.599999905,32.70000076,-2.449999809,15.23333359,1,-120.7625,47.94583333
1959,4625,9.654167175,19.03333282,0.566666663,446,83,7,75.38332367,239,28,28,13.89166641,40.03362274,755.9655762,30.5,-4.199999809,34.70000076,1.166666746,19.03333282,0,-120.9791667,45.80416667
1960,2505,3.066666842,12.66666698,-6.116666794,815,113,38,40.0998497,330,123,135,11.90000057,35.41666794,774.817688,22,-11.60000038,33.59999847,-5.633333206,12.5,1,-120.3958333,48.65416667
1961,2580,5.754166603,14.83333302,-3.100000143,1095,204,21,72.99642181,573,86,86,12.1916666,37.39775085,738.618042,24.5,-8.100000381,32.59999847,-2.683333397,14.83333302,1,-120.7291667,47.94583333
1962,1295,2.975000143,10.65000057,-3.350000143,2133,352,40,61.64984512,995,177,185,8.283333778,33.53576279,580.0176392,17.70000076,-7,24.70000076,-2.766666651,10.11666679,0,-121.4541667,46.97916667
1963,3678,5.795833111,15.86666679,-4.516666889,626,110,21,60.92541504,304,73,77,13.07499981,36.31944275,832.3200073,25.89999962,-10.10000038,36,-3.900000095,15.51666641,0,-120.3791667,48.3625
1964,60,10.0583334,16.35000038,4.183333397,1729,272,29,60.38179398,793,142,148,10.78333378,44.01360321,499.0665588,24.70000076,0.200000003,24.5,4.550000191,16.13333321,1,-122.7458333,46.09583333
1965,689,6.162499905,13.91666698,-0.883333325,1706,296,23,69.99064636,846,112,122,10.59166622,37.82738113,608.3514404,22.89999962,-5.099999905,28,-0.299999982,13.71666622,1,-121.6541667,46.04583333
1966,950,5.925000191,13.8166666,-0.699999988,2478,395,41,61.60163116,1144,186,199,10.30000019,37.86764526,600.3654175,22.70000076,-4.5,27.20000076,-0.066666685,13.46666718,1,-122.0708333,46.32083333
1967,3185,2.012500048,10.73333359,-5.800000191,1234,173,48,44.46862793,513,164,164,10.59166718,35.30555344,688.3085938,19.20000076,-10.80000019,30,-5.450000286,10.73333359,0,-120.8375,48.6875
1968,3198,3.795833349,12.71666718,-4.800000191,1454,234,35,60.56779099,685,134,142,11.375,36.11111069,715.6639404,22.20000076,-9.300000191,31.5,-4.25,12.36666679,0,-121.0208333,48.4625
1969,69,8.25,14.76666641,2.633333445,2026,306,42,57.03769302,910,179,190,10.63333321,43.40136337,504.6465759,23.29999924,-1.200000048,24.5,2.933333397,14.5666666,1,-122.1291667,46.67916667
1970,4344,3.233333349,12.13333321,-5.116666794,1015,174,22,61.61038208,483,95,95,10.19999981,33.66336441,711.210022,20.70000076,-9.600000381,30.30000114,-4.433333397,12.13333321,1,-120.5375,47.27916667
1971,179,6.150000095,14.13333321,-1.216666698,1781,303,23,68.83008575,872,118,127,10.94999981,37.5,626.3023071,23.79999924,-5.400000095,29.19999886,-0.433333397,13.89999962,1,-121.7208333,45.9375
1972,1240,4.808333397,13.05000019,-2.933333397,2066,342,37,60.84751511,956,171,187,7.699999809,29.7297287,656.7233887,20,-5.900000095,25.89999962,-2.266666651,12.80000019,0,-121.3375,47.2375
1973,3316,5.837500095,14.03333282,-2.016666651,2114,345,35,63.49608994,997,156,180,8.258333206,31.40050697,659.9143066,21.29999924,-5,26.29999924,-1.383333325,13.86666679,0,-121.4041667,47.4125
1974,2666,8.6875,15.11666679,2.833333254,1770,259,48,50.85158157,749,179,193,9.158332825,39.30615234,509.7687683,22.39999962,-0.899999976,23.29999924,3.149999857,15.01666641,1,-121.9958333,48.17083333
1975,542,8.658333778,14.9333334,3.283333302,1828,271,44,52.30443192,787,183,184,10.08333302,42.90780258,486.0220337,23,-0.5,23.5,3.549999952,14.78333378,1,-122.1041667,46.95416667
1976,62,7.341666698,14.10000038,1.633333325,2620,417,42,62.06832123,1211,198,212,10.4333334,42.06989288,516.1343994,22.60000038,-2.200000048,24.80000114,2.049999952,13.75,1,-122.3541667,46.1625
1977,1713,4.283333302,13.58333302,-4.666666985,1125,186,29,61.31970596,538,111,111,11.8166666,35.91691971,755.1589966,23.20000076,-9.699999809,32.90000153,-4.199999809,13.58333302,1,-120.6708333,48.19583333
1978,964,6.170833111,14.16666603,-1.033333302,1937,322,26,66.33865356,927,131,144,10.60833359,37.09207535,621.5101318,23.5,-5.099999905,28.60000038,-0.316666722,13.85000038,1,-121.7625,45.87083333
1979,2409,2.3125,11.36666679,-6.133333206,886,134,34,47.14167404,380,117,117,11.09166622,35.1002121,725.8259277,20.39999962,-11.19999981,31.59999847,-5.616666794,11.36666679,1,-120.2708333,48.1875
1980,1865,3.837499857,13.58333302,-5.699999809,673,94,33,39.11111069,271,105,116,12.29166698,35.62801743,793.5739746,23.20000076,-11.30000019,34.5,-5.183333397,13.39999962,1,-120.2875,48.65416667
1981,426,7.741666794,14.76666641,1.516666651,2448,396,35,63.78808594,1145,175,191,10.55000019,41.05058289,542.9708862,23.60000038,-2.099999905,25.70000076,2.200000048,14.36666679,1,-122.1458333,45.94583333
1982,289,8.958333015,15.33333302,3.366666794,2398,382,37,62.09213638,1105,182,194,10.69999981,43.85245895,493.9627991,23.89999962,-0.5,24.39999962,3.716666698,15.0666666,1,-122.5708333,46.00416667
1983,2951,6.158333302,13.25,-0.01666669,2513,378,55,56.48686981,1116,222,246,8.366666794,35.30239105,551.6703491,20.29999924,-3.400000095,23.69999886,0.366666675,12.98333359,0,-121.7125,47.77083333
1984,2091,3.120833397,12.53333378,-6.183333397,732,100,39,36.9146347,290,121,135,12.09166718,35.98710251,771.1486816,22,-11.60000038,33.59999847,-5.650000095,12.41666698,1,-120.5041667,48.92916667
1985,3340,0.325000018,9.416666985,-7.833333492,935,115,51,30.84768867,343,157,157,11.08333302,35.29724121,715.4226074,18.20000076,-13.19999981,31.40000153,-7.416666508,9.416666985,0,-120.3458333,48.87083333
1986,1867,3.662499905,13.13333321,-5.75,530,64,30,26.46463013,179,99,123,12.24166679,36.11111069,778.6413574,22.60000038,-11.30000019,33.90000153,-5.25,9.850000381,1,-119.8375,48.6625
1987,763,7.620833397,14.91666698,1,1585,265,25,66.63700104,772,115,126,11.59166622,42.46031952,572.1309814,24.29999924,-3,27.29999924,1.549999952,14.69999981,1,-121.7125,46.3625
1988,1735,4.104166508,12.9333334,-4.116666794,1836,311,33,64.20665741,880,148,158,9.058333397,31.45254707,702.8948364,20.79999924,-8,28.79999924,-3.5,12.78333282,1,-121.0791667,47.4375
1989,2400,2.612499952,12.16666698,-6.666666508,611,76,33,28.43304253,217,111,130,12.35833359,36.45526123,777.4612427,21.70000076,-12.19999981,33.90000153,-6.183333397,12,1,-120.0208333,48.72083333
1990,2633,6.174999714,16.58333397,-4.550000191,577,101,21,58.24673462,275,70,75,13.44999981,36.25336838,861.9072266,26.89999962,-10.19999981,37.09999847,-3.866666555,16.19999886,1,-120.3375,48.40416667
1991,3106,1.350000024,10.13333321,-6.333333015,1725,270,42,56.53218842,781,174,174,9.416666985,32.58362198,679.3613281,18.20000076,-10.69999981,28.90000153,-5.816666603,10.13333321,0,-120.9208333,47.70416667
1992,3035,0.13333331,9.216666222,-7.766666889,1144,166,42,45.43892288,479,147,147,10.59999943,34.41558456,704.4963989,18,-12.80000019,30.79999924,-7.316666603,9.216666222,0,-120.3541667,48.1625
1993,3540,5.387499809,14.60000038,-3.600000143,1189,221,21,73.89228821,624,89,89,11.32499981,35.28037643,750.0336914,23.89999962,-8.199999809,32.09999847,-3.049999952,14.60000038,0,-120.7791667,47.72916667
1994,3980,2.008333206,11.03333282,-6.050000191,1550,251,35,59.07263565,717,148,149,9.866666794,33.10961914,702.1713867,19.5,-10.30000019,29.79999924,-5.416666985,10.6833334,0,-120.8125,47.62916667
1995,4513,7.829166889,17.16666603,-1.350000024,507,96,8,75.23338318,272,36,38,12.8083334,38.12004089,753.517395,27.5,-6.099999905,33.59999847,-0.516666651,17.03333282,0,-120.9375,46.4625
1996,1674,7.120833397,14.75,0.016666651,1999,323,39,63.26155853,947,154,181,9.958333015,37.5786171,609.8563843,23.10000038,-3.400000095,26.5,0.466666669,14.63333321,1,-121.3791667,48.0875
1997,2614,4.870833397,13.91666698,-3.700000048,1417,250,25,67.44029236,699,110,117,9.725000381,32.52508545,727.1159058,22.29999924,-7.599999905,29.89999962,-3.033333302,13.86666679,1,-120.9291667,47.35416667
1998,2371,7.137500286,16.60000038,-2.483333349,697,131,12,73.30963898,367,53,53,12.14166641,36.46146011,778.8631592,26.20000076,-7.099999905,33.29999924,-1.73333323,16.60000038,1,-120.8291667,47.25416667
1999,3141,1.820833325,10.33333302,-5.900000095,1687,251,49,53.13300705,745,186,188,10.3083334,35.18202591,666.7167358,18.89999962,-10.39999962,29.29999924,-5.433333397,9.866666794,0,-121.0541667,48.29583333
2000,4310,7.341666698,15.5,-0.299999982,1682,286,20,69.57300568,825,107,118,11.25,37.75167847,645.5682373,25.29999924,-4.5,29.79999924,0.449999988,15.30000019,1,-121.7291667,45.84583333
2001,1925,5.408333302,14.44999981,-3.550000191,1109,182,31,61.63182068,533,107,120,11.6833334,36.28364182,741.2944336,24.10000038,-8.100000381,32.20000076,-2.983333349,14.41666603,1,-120.8875,48.7125
2002,671,7.8125,14.33333397,2.283333302,2211,338,45,58.24873734,1003,191,204,10.32499981,42.66528702,502.7837219,22.70000076,-1.5,24.20000076,2.550000191,14.13333321,1,-122.1625,46.6875
2003,2114,5.599999905,13.55000019,-1.633333325,2200,348,44,61.5053978,1026,177,201,9.366666794,35.08115005,624.1175537,21.60000038,-5.099999905,26.70000076,-1.100000024,13.25,1,-121.4291667,48.0125
2004,139,5.983333111,13.21666622,-0.233333349,2075,329,40,60.36973953,957,168,179,9.516666412,38.06666565,555.1671753,21.29999924,-3.700000048,25,0.233333305,12.84999943,1,-121.7541667,46.7125
2005,1111,6.925000191,14.3166666,0.300000042,1583,263,26,65.51972961,765,116,127,11.14999962,41.29629517,576.5552368,23.5,-3.5,27,0.850000024,14.0666666,1,-121.6458333,46.4375
2006,3651,6.520833492,17.16666794,-4.233333588,440,70,16,48.04614258,191,56,64,12.72500038,34.57880402,872.1119995,27,-9.800000191,36.79999924,-3.566666842,16.76666641,0,-120.0291667,47.95416667
2007,2905,7.087500095,13.88333321,0.966666639,1811,282,58,49.83371735,768,205,205,7.574999809,33.5177002,535.3721313,20.29999924,-2.299999952,22.59999847,1.350000024,13.88333321,0,-122.2041667,48.92083333
2008,3528,3.066666603,11.8166666,-5.083333492,1818,302,36,63.07891846,867,156,165,9.583333015,32.81963348,694.4334717,20,-9.199999809,29.20000076,-4.483333588,11.55000019,0,-121.0041667,47.7125
2009,3012,3.241666555,11.96666718,-4.816666603,1774,293,38,62.38302231,843,158,168,9.75,33.27645111,693.3608398,20.20000076,-9.100000381,29.30000114,-4.349999905,11.78333378,0,-120.9875,47.80416667
2010,3432,4.224999905,12.71666718,-3.516666651,1845,314,34,63.96205902,882,152,163,8.483333588,30.96107101,668.7624512,20.20000076,-7.199999809,27.40000153,-2.900000095,12.48333359,0,-121.1541667,47.2875
2011,2260,4.900000095,14.76666641,-4.783333302,721,123,20,59.63232422,344,76,82,12.36666679,35.84540939,802.8161011,24.70000076,-9.800000191,34.5,-4.116666794,14.55000019,1,-120.3625,47.9625
2012,2626,5.545833588,15.88333321,-4.983333588,609,98,26,51.86476135,276,84,90,12.99166679,35.59360886,849.8916016,25.70000076,-10.80000019,36.5,-4.349999905,15.48333359,1,-120.3625,48.60416667
2013,2309,8.233333588,15.14999962,2.033333302,2217,326,53,53.00925446,955,208,219,9.300000191,38.91213226,543.7008667,22.70000076,-1.200000048,23.90000153,2.399999857,14.9333334,1,-121.6458333,47.6625
2014,3629,3.849999905,12.6833334,-4.666666508,1177,176,42,50.14680481,517,145,145,11.19999981,35.78274918,716.4527588,21.79999924,-9.5,31.29999924,-4.183333397,12.6833334,0,-120.9458333,48.7875
2015,110,10.04583359,16.78333282,3.783333302,2572,420,36,65.13970184,1209,178,193,10.17500019,40.86345291,533.2169189,25.29999924,0.400000006,24.89999962,4.300000191,16.61666679,1,-122.2875,46.04583333
2016,180,4.354166985,12.8166666,-3.533333302,1750,302,30,64.69812012,839,138,151,8.225000381,30.57620811,670.5508423,20.10000038,-6.800000191,26.90000153,-2.833333254,12.53333378,1,-121.2375,47.14583333
2017,2329,6.012499809,13.13333321,-0.199999973,2413,361,55,56.56505966,1075,216,243,8.558333397,35.65972519,553.4278564,20.29999924,-3.700000048,24,0.183333352,12.88333321,1,-121.6875,48.00416667
2018,3964,2.816666603,11.86666679,-5.533333302,1423,241,30,63.21446228,684,128,132,9.899999619,32.78145599,718.145752,20.39999962,-9.800000191,30.20000076,-4.900000095,11.71666622,0,-120.7791667,47.52916667
2019,1494,8.987500191,15.94999981,2.216666698,1832,282,49,54.34686661,801,175,193,9.541666031,37.86375427,563.786438,23.60000038,-1.600000024,25.20000076,2.799999952,15.85000038,1,-121.7708333,48.57083333
2020,4203,8.420833588,16.83333397,0.283333331,967,177,10,77.81361389,509,53,61,12.1916666,38.58122253,676.3721924,27.5,-4.099999905,31.60000038,1.033333302,16.75,1,-121.4291667,45.87083333
2021,1792,7.966666698,15.28333378,1.049999952,2042,319,44,61.28518295,943,161,191,9.899999619,37.93103409,589.7431641,23.29999924,-2.799999952,26.09999847,1.433333397,15.26666641,1,-121.5541667,48.25416667
2022,3494,8.8125,15.83333397,2.316666603,1935,284,48,53.87770844,848,184,196,9.691666603,39.55782318,559.5498657,23.60000038,-0.899999976,24.5,2.683333158,15.69999981,0,-121.5708333,47.79583333
2023,4492,8.625,17.36666679,0.150000021,581,108,7,77.09275055,311,34,34,12.78333282,39.33333588,704.3581543,28.29999924,-4.199999809,32.5,0.850000024,17.36666679,0,-121.0875,45.8875
2024,3342,4.433333397,12.16666698,-2.383333445,2482,393,50,59.1583252,1135,216,233,7.916666985,31.79384232,599.8459473,19.10000038,-5.800000191,24.90000153,-1.800000072,11.75,0,-121.5041667,47.6125
2025,3667,1.962499976,11.0666666,-6.75,828,104,46,31.61690903,308,141,159,11.60833359,35.9391098,740.1140137,20.20000076,-12.10000038,32.30000305,-6.300000191,11.0666666,0,-120.4708333,48.95416667
2026,3145,3.8125,12.05000019,-3.683333397,1658,251,47,54.88242722,744,174,181,10.34166718,36.15967178,651.1707153,20.5,-8.100000381,28.60000038,-3.266666651,11.80000019,0,-121.2125,48.52083333
2027,2929,7.154166698,17.91666794,-4.033333302,355,40,19,25.26818085,108,65,87,13.07499981,34.95989227,892.7191772,27.70000076,-9.699999809,37.40000153,-3.433333397,13.5666666,0,-119.5958333,48.67916667
2028,4604,2.775000095,11.08333302,-4.466666698,1608,271,31,62.77929306,761,137,139,8.966666222,32.84493256,643.56427,18.79999924,-8.5,27.29999924,-3.833333254,10.76666641,0,-121.0208333,47.02083333
2029,649,8.612500191,15.1833334,2.866666794,2569,408,40,62.03953934,1182,191,207,10.8083334,43.23333359,508.5502014,23.89999962,-1.100000024,25,3.266666651,14.9333334,1,-122.4041667,46.02083333
2030,3413,7.724999905,18.41666603,-3.166666746,491,90,12,66.46109009,249,48,51,13.30000019,35.75268555,876.3366699,28.70000076,-8.5,37.20000076,-2.483333349,17.88333321,0,-120.3291667,47.79583333
2031,2823,6.616666794,15.94999981,-2.633333445,995,198,16,79.48127747,547,68,68,12.25,37.00906372,763.2297974,25.70000076,-7.400000095,33.10000229,-2.100000143,15.94999981,1,-120.7625,47.75416667
2032,3892,0.608333409,10,-7.716666698,1098,150,47,40.79168701,442,153,153,10.88333321,34.33228302,734.3978271,18.89999962,-12.80000019,31.70000076,-7.266666412,10,0,-120.4791667,48.5125
2033,3461,2.066666603,10.98333359,-6.199999809,1199,170,44,45.27259445,501,155,155,11,35.36977386,710.3659058,19.89999962,-11.19999981,31.09999847,-5.733333111,10.98333359,0,-120.7708333,48.6125
2034,4521,6.199999809,14.89999962,-2.200000048,668,123,10,73.06871796,348,46,46,11.88333321,37.36897278,700.9312134,25,-6.800000191,31.79999924,-1.350000024,14.89999962,0,-120.8625,46.22083333
2035,482,9.166666985,15.51666641,3.599999905,1829,277,34,59.09832382,830,154,161,10.83333302,44.76583862,493.587677,23.89999962,-0.300000012,24.19999886,3.933333158,15.33333302,1,-122.5791667,46.6625
